"row_id","fofId","mass","np","m.np"
81881,416001305958,27815999488,203,203
81882,416001152388,32063700992,234,234
81883,416000468198,88654798848,647,647
81884,416000450148,92628500480,676,676
81885,416000087968,570981023744,4167,4167
81886,416000916798,41518399488,303,303
81887,416000485478,85092196352,621,621
81888,416001236618,29597300736,216,216
81889,416000558928,72622997504,530,530
81890,416000888138,43025698816,314,314
81891,416001178778,31241601024,228,228
81892,416000131538,366678016000,2676,2676
81893,416001106658,33571000320,245,245
81894,416001257128,29049200640,212,212
81895,416000182588,254317002752,1856,1856
81896,416001311738,27678900224,202,202
81897,416000479978,86188400640,629,629
81898,416001192758,30830499840,225,225
81899,416001226628,29871300608,218,218
81900,416000042548,1262270021632,9212,9212
81901,416000104688,471638016000,3442,3442
81902,416001148128,32200800256,235,235
81903,416000251648,177858002944,1298,1298
81904,416000621528,64401498112,470,470
81905,416000875898,43710799872,319,319
81906,416001028798,36448501760,266,266
81907,416000657778,60427800576,441,441
81908,416000106838,461223985152,3366,3366
81909,416000849868,45218099200,330,330
81910,416000348078,123733000192,903,903
81911,416000845388,45492101120,332,332
81912,416000486888,84818100224,619,619
81913,416000328998,131817996288,962,962
81914,416001278328,28501100544,208,208
81915,416000412598,102219997184,746,746
81916,416001131298,32748900352,239,239
81917,416000396078,107016003584,781,781
81918,416000032248,1693619978240,12360,12360
81919,416000629818,63442300928,463,463
81920,416000348768,123459002368,901,901
81921,416000720388,54535700480,398,398
81922,416000232748,194163998720,1417,1417
81923,416001262398,28912199680,211,211
81924,416000553338,73445097472,536,536
81925,416000211638,215676993536,1574,1574
81926,416001075578,34667200512,253,253
81927,416001122908,33022900224,241,241
81928,416001079328,34530201600,252,252
81929,416000417508,100849999872,736,736
81930,416000409588,103041998848,752,752
81931,416000704708,55906000896,408,408
81932,416001221618,30008399872,219,219
81933,416000389448,109070999552,796,796
81934,416000395188,107290001408,783,783
81935,416001169758,31515600896,230,230
81936,416000815228,47410499584,346,346
81937,416000551478,73719201792,538,538
81938,416000059178,884766998528,6457,6457
81939,416000672548,58920501248,430,430
81940,416000322468,134831996928,984,984
81941,416000411548,102494003200,748,748
81942,416000748518,52206301184,381,381
81943,416000007298,7715160064000,56305,56305
81944,416000673988,58783498240,429,429
81945,416000634748,62894198784,459,459
81946,416000509648,80570400768,588,588
81947,416000368208,116196999168,848,848
81948,416000590818,68238200832,498,498
81949,416000622678,64264499200,469,469
81950,416000599328,67142000640,490,490
81951,416000546018,74541301760,544,544
81952,416000601508,66867900416,488,488
81953,416000790868,49054801920,358,358
81954,416000343948,125377003520,915,915
81955,416000515918,79474196480,580,580
81956,416001143868,32337799168,236,236
81957,416000718828,54672801792,399,399
81958,416000238678,188819996672,1378,1378
81959,416000569418,71115702272,519,519
81960,416000859348,44670001152,326,326
81961,416000471478,87969701888,642,642
81962,416001217008,30145400832,220,220
81963,416000857078,44807000064,327,327
81964,416000316148,137846996992,1006,1006
81965,416000109358,449302986752,3279,3279
81966,416000520698,78652096512,574,574
81967,416000186398,248562008064,1814,1814
81968,416001148428,32200800256,235,235
81969,416000656558,60564799488,442,442
81970,416000388618,109345996800,798,798
81971,416000709368,55494901760,405,405
81972,416001193098,30830499840,225,225
81973,416000203688,224994000896,1642,1642
81974,416000357018,120306999296,878,878
81975,416001252258,29186199552,213,213
81976,416000893498,42751598592,312,312
81977,416000639768,62346100736,455,455
81978,416000743388,52617400320,384,384
81979,416000483478,85503303680,624,624
81980,416000647468,61524000768,449,449
81981,416000570428,70978699264,518,518
81982,416000599398,67142000640,490,490
81983,416000707728,55631900672,406,406
81984,416000628708,63579398144,464,464
81985,416000133768,359825997824,2626,2626
81986,416000098388,505894010880,3692,3692
81987,416000878298,43573800960,318,318
81988,416000941958,40285200384,294,294
81989,416000467558,88791900160,648,648
81990,416001002398,37544701952,274,274
81991,416001231608,29734299648,217,217
81992,416001087328,34256099328,250,250
81993,416000807068,47958601728,350,350
81994,416000953408,39737098240,290,290
81995,416001068398,34941198336,255,255
81996,416001170048,31515600896,230,230
81997,416000456278,91258298368,666,666
81998,416001060898,35215298560,257,257
81999,416000533828,76459696128,558,558
82000,416000871158,43984900096,321,321
82001,416000832418,46314299392,338,338
82002,416000416008,101261000704,739,739
82003,416000700278,56317100032,411,411
82004,416000003288,16232900198400,118467,118467
82005,416000391738,108386000896,791,791
82006,416001123188,33022900224,241,241
82007,416000132188,364621987840,2661,2661
82008,416000590888,68238200832,498,498
82009,416000174178,268156993536,1957,1957
82010,416000010348,5454529822720,39807,39807
82011,416000512058,80159301632,585,585
82012,416000559008,72622997504,530,530
82013,416000422198,99616800768,727,727
82014,416000603688,66593898496,486,486
82015,416000202668,226226995200,1651,1651
82016,416000636228,62757199872,458,458
82017,416000541668,75226398720,549,549
82018,416000447238,93313703936,681,681
82019,416000494828,83310903296,608,608
82020,416000583558,69197398016,505,505
82021,416000748638,52206301184,381,381
82022,416000124308,390109003776,2847,2847
82023,416001307218,27815999488,203,203
82024,416000725548,54124699648,395,395
82025,416000709578,55494901760,405,405
82026,416000106418,463280013312,3381,3381
82027,416000377888,112908001280,824,824
82028,416000588878,68512198656,500,500
82029,416001107558,33571000320,245,245
82030,416000077568,656210001920,4789,4789
82031,416000925318,41107300352,300,300
82032,416000579438,69745500160,509,509
82033,416001114708,33296900096,243,243
82034,416000996018,37818798080,276,276
82035,416000101918,486025986048,3547,3547
82036,416000147328,323514990592,2361,2361
82037,416001183468,31104600064,227,227
82038,416000781598,49739898880,363,363
82039,416000675388,58646499328,428,428
82040,416000682588,57961398272,423,423
82041,416000080118,633464029184,4623,4623
82042,416000229448,197177999360,1439,1439
82043,416000951008,39874101248,291,291
82044,416001144758,32337799168,236,236
82045,416000491168,83996000256,613,613
82046,416000591868,68101201920,497,497
82047,416000235788,191423004672,1397,1397
82048,416000285618,154289995776,1126,1126
82049,416000628628,63579398144,464,464
82050,416000274238,161415004160,1178,1178
82051,416001008798,37270700032,272,272
82052,416000217528,209236000768,1527,1527
82053,416001110928,33433999360,244,244
82054,416001273258,28638099456,209,209
82055,416001237668,29597300736,216,216
82056,416000468348,88654798848,647,647
82057,416000713898,55083798528,402,402
82058,416000782948,49602899968,362,362
82059,416001135088,32611799040,238,238
82060,416000247778,181009006592,1321,1321
82061,416000527288,77555900416,566,566
82062,416000848228,45355098112,331,331
82063,416000999898,37681700864,275,275
82064,416000962658,39325999104,287,287
82065,416001175278,31378599936,229,229
82066,416000279458,158125998080,1154,1154
82067,416000242388,185531006976,1354,1354
82068,416000956808,39600099328,289,289
82069,416001296008,28089999360,205,205
82070,416000221538,204989005824,1496,1496
82071,416000314488,138668998656,1012,1012
82072,416000066798,774051004416,5649,5649
82073,416000784898,49465798656,361,361
82074,416000734938,53302501376,389,389
82075,416000223628,202796007424,1480,1480
82076,416000181248,256510001152,1872,1872
82077,416000195008,236230000640,1724,1724
82078,416000171428,273090002944,1993,1993
82079,416000460588,90299097088,659,659
82080,416000117118,416690995200,3041,3041
82081,416000757168,51521200128,376,376
82082,416000084908,593726996480,4333,4333
82083,416000685318,57687298048,421,421
82084,416001317028,27541899264,201,201
82085,416000786868,49328799744,360,360
82086,416001256768,29049200640,212,212
82087,416001283408,28364099584,207,207
82088,416000018328,3066470072320,22379,22379
82089,416001178468,31241601024,228,228
82090,416000712298,55220899840,403,403
82091,416000415458,101398003712,740,740
82092,416000377048,113181999104,826,826
82093,416000156268,302961000448,2211,2211
82094,416000754148,51795300352,378,378
82095,416000295828,148535001088,1084,1084
82096,416000912048,41792499712,305,305
82097,416001072618,34804199424,254,254
82098,416001135988,32611799040,238,238
82099,416001002198,37544701952,274,274
82100,416000110298,445055991808,3248,3248
82101,416001131018,32748900352,239,239
82102,416001152108,32063700992,234,234
82103,416000187378,247055007744,1803,1803
82104,416000099508,499317014528,3644,3644
82105,416000277658,159222005760,1162,1162
82106,416001197148,30693500928,224,224
82107,416000655168,60701798400,443,443
82108,416000906478,42066501632,307,307
82109,416001080148,34530201600,252,252
82110,416001035408,36174499840,264,264
82111,416001050378,35626401792,260,260
82112,416000068508,753634967552,5500,5500
82113,416000930678,40833298432,298,298
82114,416001211878,30282399744,221,221
82115,416001135398,32611799040,238,238
82116,416001102978,33707999232,246,246
82117,416001268728,28775100416,210,210
82118,416000264638,168129003520,1227,1227
82119,416000660608,60153700352,439,439
82120,416001009488,37270700032,272,272
82121,416000787428,49328799744,360,360
82122,416000043568,1231299936256,8986,8986
82123,416000515258,79611199488,581,581
82124,416000388688,109345996800,798,798
82125,416000714388,55083798528,402,402
82126,416000993488,37955801088,277,277
82127,416000201078,228283006976,1666,1666
82128,416000414158,101808996352,743,743
82129,416000450278,92628500480,676,676
82130,416000953848,39737098240,290,290
82131,416000675678,58646499328,428,428
82132,416001263558,28912199680,211,211
82133,416000813558,47547498496,347,347
82134,416001087868,34256099328,250,250
82135,416000249108,179912998912,1313,1313
82136,416000211068,216361992192,1579,1579
82137,416000422828,99479797760,726,726
82138,416000803268,48232599552,352,352
82139,416000366318,116881997824,853,853
82140,416001301608,27953000448,204,204
82141,416000536518,76048596992,555,555
82142,416000697588,56591101952,413,413
82143,416000475388,87147601920,636,636
82144,416000479308,86325403648,630,630
82145,416001076388,34667200512,253,253
82146,416001135688,32611799040,238,238
82147,416001009018,37270700032,272,272
82148,416000890998,42888699904,313,313
82149,416000429058,97835499520,714,714
82150,416000501478,82077696000,599,599
82151,416000408148,103452999680,755,755
82152,416001095238,33982099456,248,248
82153,416000278118,158947999744,1160,1160
82154,416000192658,239519006720,1748,1748
82155,416000090658,553030975488,4036,4036
82156,416000529588,77144801280,563,563
82157,416000139648,343109009408,2504,2504
82158,416000968168,39052001280,285,285
82159,416000561828,72211898368,527,527
82160,416000564528,71800799232,524,524
82161,416000717358,54809800704,400,400
82162,416000544228,74815397888,546,546
82163,416000888448,43025698816,314,314
82164,416000880908,43436802048,317,317
82165,416000339648,127159001088,928,928
82166,416000136428,351879004160,2568,2568
82167,416000999408,37681700864,275,275
82168,416000155118,305428004864,2229,2229
82169,416000669818,59194601472,432,432
82170,416000993018,37955801088,277,277
82171,416001075838,34667200512,253,253
82172,416000873638,43847798784,320,320
82173,416000634838,62894198784,459,459
82174,416001306358,27815999488,203,203
82175,416000701718,56179998720,410,410
82176,416000612378,65497698304,478,478
82177,416000463698,89614000128,654,654
82178,416000289838,151823007744,1108,1108
82179,416000712418,55220899840,403,403
82180,416000317248,137299001344,1002,1002
82181,416000069958,735684001792,5369,5369
82182,416001165468,31652700160,231,231
82183,416000389888,108933996544,795,795
82184,416001046328,35763400704,261,261
82185,416000221888,204577996800,1493,1493
82186,416000598208,67278999552,491,491
82187,416000736748,53165498368,388,388
82188,416000090538,553716023296,4041,4041
82189,416000779308,49876901888,364,364
82190,416000488348,84544102400,617,617
82191,416000788978,49191800832,359,359
82192,416000489048,84407099392,616,616
82193,416000211528,215813996544,1575,1575
82194,416000104308,473831014400,3458,3458
82195,416000269858,164429004800,1200,1200
82196,416000735168,53302501376,389,389
82197,416000286568,153741000704,1122,1122
82198,416000977168,38640898048,282,282
82199,416000789118,49191800832,359,359
82200,416000416528,101123997696,738,738
82201,416000836768,46040199168,336,336
82202,416000781328,49739898880,363,363
82203,416000154878,305975984128,2233,2233
82204,416001079578,34530201600,252,252
82205,416000347768,123870003200,904,904
82206,416000030398,1805980008448,13180,13180
82207,416000638518,62483202048,456,456
82208,416000531268,76870696960,561,561
82209,416000123928,391479001088,2857,2857
82210,416000244788,183475994624,1339,1339
82211,416000999198,37681700864,275,275
82212,416000836618,46040199168,336,336
82213,416001042968,35900399616,262,262
82214,416000588718,68512198656,500,500
82215,416001091238,34119100416,249,249
82216,416000215358,211566002176,1544,1544
82217,416000698828,56454098944,412,412
82218,416000182018,255277006848,1863,1863
82219,416000914358,41655398400,304,304
82220,416000527968,77418799104,565,565
82221,416001049878,35626401792,260,260
82222,416000512008,80159301632,585,585
82223,416000332108,130446999552,952,952
82224,416001251898,29186199552,213,213
82225,416000387318,109756997632,801,801
82226,416000514338,79748202496,582,582
82227,416000845508,45492101120,332,332
82228,416000656468,60564799488,442,442
82229,416001197488,30693500928,224,224
82230,416000771828,50424999936,368,368
82231,416000646048,61660999680,450,450
82232,416000289158,152234000384,1111,1111
82233,416000004058,13473599717376,98330,98330
82234,416001188108,30967500800,226,226
82235,416001216688,30145400832,220,220
82236,416000927898,40970301440,299,299
82237,416000750238,52069298176,380,380
82238,416000950378,39874101248,291,291
82239,416000980108,38503899136,281,281
82240,416000542478,75089403904,548,548
82241,416000914198,41655398400,304,304
82242,416000605798,66319798272,484,484
82243,416000880728,43436802048,317,317
82244,416000970948,38914998272,284,284
82245,416000439418,95232000000,695,695
82246,416000314428,138668998656,1012,1012
82247,416000167018,281310986240,2053,2053
82248,416000105948,465471995904,3397,3397
82249,416001289258,28227000320,206,206
82250,416000919578,41381400576,302,302
82251,416000532868,76596699136,559,559
82252,416000143928,332009996288,2423,2423
82253,416000203108,225678999552,1647,1647
82254,416000095598,522062987264,3810,3810
82255,416001008618,37270700032,272,272
82256,416000817148,47273398272,345,345
82257,416001169518,31515600896,230,230
82258,416000666948,59468599296,434,434
82259,416001083018,34393100288,251,251
82260,416000836508,46040199168,336,336
82261,416000158258,298575986688,2179,2179
82262,416000153018,310223011840,2264,2264
82263,416000095888,520418983936,3798,3798
82264,416001221318,30008399872,219,219
82265,416001079138,34530201600,252,252
82266,416000692688,57002201088,416,416
82267,416000033018,1651690045440,12054,12054
82268,416000217108,209646993408,1530,1530
82269,416000041828,1285289934848,9380,9380
82270,416000847598,45355098112,331,331
82271,416000454378,91669397504,669,669
82272,416001187828,30967500800,226,226
82273,416000333978,129624997888,946,946
82274,416001049668,35626401792,260,260
82275,416000397008,106741997568,779,779
82276,416001192468,30830499840,225,225
82277,416001098528,33845000192,247,247
82278,416001118528,33159899136,242,242
82279,416000078278,649633005568,4741,4741
82280,416001211598,30282399744,221,221
82281,416000859188,44670001152,326,326
82282,416001156848,31926700032,233,233
82283,416001060658,35215298560,257,257
82284,416000239698,187860992000,1371,1371
82285,416000318628,136613003264,997,997
82286,416000794598,48780701696,356,356
82287,416000120348,404221984768,2950,2950
82288,416000282208,156345008128,1141,1141
82289,416000893338,42751598592,312,312
82290,416000870998,43984900096,321,321
82291,416000185248,250206994432,1826,1826
82292,416000364648,117430001664,857,857
82293,416001110438,33433999360,244,244
82294,416001211608,30282399744,221,221
82295,416001046128,35763400704,261,261
82296,416000779198,49876901888,364,364
82297,416000258618,172514000896,1259,1259
82298,416001056728,35352301568,258,258
82299,416001256828,29049200640,212,212
82300,416000567368,71389798400,521,521
82301,416001152148,32063700992,234,234
82302,416000905978,42066501632,307,307
82303,416000395608,107152998400,782,782
82304,416000859058,44670001152,326,326
82305,416000581288,69471404032,507,507
82306,416001241348,29460299776,215,215
82307,416000184008,252125003776,1840,1840
82308,416001131058,32748900352,239,239
82309,416000140748,340095008768,2482,2482
82310,416001272598,28638099456,209,209
82311,416000866148,44258902016,323,323
82312,416000643568,61935099904,452,452
82313,416000063938,813240025088,5935,5935
82314,416001236348,29597300736,216,216
82315,416000335558,128939999232,941,941
82316,416000397908,106467999744,777,777
82317,416000344628,125102997504,913,913
82318,416001192478,30830499840,225,225
82319,416000524648,77966901248,569,569
82320,416000829998,46451298304,339,339
82321,416000078858,644289003520,4702,4702
82322,416000391228,108523003904,792,792
82323,416000428978,97835499520,714,714
82324,416000070958,723488997376,5280,5280
82325,416000360228,119073996800,869,869
82326,416000898278,42477600768,310,310
82327,416000895638,42614599680,311,311
82328,416000261398,170458005504,1244,1244
82329,416000483378,85503303680,624,624
82330,416000893198,42751598592,312,312
82331,416001197498,30693500928,224,224
82332,416001049888,35626401792,260,260
82333,416000653868,60838899712,444,444
82334,416000927908,40970301440,299,299
82335,416000841028,45766201344,334,334
82336,416001046338,35763400704,261,261
82337,416000498338,82625798144,603,603
82338,416000671138,59057500160,431,431
82339,416000314988,138394992640,1010,1010
82340,416000118788,410113998848,2993,2993
82341,416000298368,147027001344,1073,1073
82342,416001241628,29460299776,215,215
82343,416000155178,305291001856,2228,2228
82344,416000192538,239655993344,1749,1749
82345,416000962058,39325999104,287,287
82346,416000764428,50973097984,372,372
82347,416000258428,172651003904,1260,1260
82348,416000606878,66182799360,483,483
82349,416000040848,1316390043648,9607,9607
82350,416000493298,83584901120,610,610
82351,416001056958,35352301568,258,258
82352,416000063828,814748008448,5946,5946
82353,416000777448,50013900800,365,365
82354,416000198838,231160004608,1687,1687
82355,416000157678,299809996800,2188,2188
82356,416000931048,40833298432,298,298
82357,416000463788,89614000128,654,654
82358,416000310718,140587008000,1026,1026
82359,416000076068,670186995712,4891,4891
82360,416000354548,121267003392,885,885
82361,416001179478,31241601024,228,228
82362,416000347798,123870003200,904,904
82363,416001140248,32474800128,237,237
82364,416001022368,36722601984,268,268
82365,416000091118,550153027584,4015,4015
82366,416000463148,89751003136,655,655
82367,416001119338,33159899136,242,242
82368,416000187208,247328997376,1805,1805
82369,416000643728,61935099904,452,452
82370,416000555308,73171099648,534,534
82371,416000617118,64949600256,474,474
82372,416000580438,69608398848,508,508
82373,416000011338,4997419892736,36471,36471
82374,416000567508,71389798400,521,521
82375,416000807228,47958601728,350,350
82376,416000117618,414772985856,3027,3027
82377,416001207748,30419400704,222,222
82378,416001005828,37407698944,273,273
82379,416000393488,107837997056,787,787
82380,416000260508,171144003584,1249,1249
82381,416000170038,275693010944,2012,2012
82382,416000813418,47547498496,347,347
82383,416000096408,517404000256,3776,3776
82384,416000783348,49602899968,362,362
82385,416000407218,103727996928,757,757
82386,416000514428,79748202496,582,582
82387,416000359188,119484997632,872,872
82388,416001207758,30419400704,222,222
82389,416000217008,209783996416,1531,1531
82390,416000956578,39600099328,289,289
82391,416000864088,44395900928,324,324
82392,416000302658,144697999360,1056,1056
82393,416000779588,49876901888,364,364
82394,416001053808,35489300480,259,259
82395,416000520748,78652096512,574,574
82396,416000193048,238970994688,1744,1744
82397,416000461278,90162102272,658,658
82398,416000895958,42614599680,311,311
82399,416001289638,28227000320,206,206
82400,416000300588,145794007040,1064,1064
82401,416000415088,101534998528,741,741
82402,416001212528,30282399744,221,221
82403,416000861688,44532998144,325,325
82404,416000015428,3659380031488,26706,26706
82405,416000828058,46588301312,340,340
82406,416000362108,118388998144,864,864
82407,416000576528,70156500992,512,512
82408,416001307238,27815999488,203,203
82409,416000329638,131542999040,960,960
82410,416000064978,799264014336,5833,5833
82411,416001232748,29734299648,217,217
82412,416000266558,166759006208,1217,1217
82413,416001127708,32885899264,240,240
82414,416000486238,84955201536,620,620
82415,416000580358,69608398848,508,508
82416,416000502238,81940602880,598,598
82417,416000551538,73719201792,538,538
82418,416000452028,92217499648,673,673
82419,416000901158,42340601856,309,309
82420,416001300778,27953000448,204,204
82421,416000175888,265278996480,1936,1936
82422,416000117698,414499012608,3025,3025
82423,416000777588,50013900800,365,365
82424,416000301288,145382998016,1061,1061
82425,416001262768,28912199680,211,211
82426,416000757308,51521200128,376,376
82427,416000211048,216361992192,1579,1579
82428,416001064628,35078299648,256,256
82429,416000567378,71389798400,521,521
82430,416000230018,196630003712,1435,1435
82431,416000478578,86462398464,631,631
82432,416000597118,67415998464,492,492
82433,416000410148,102905004032,751,751
82434,416000471438,87969701888,642,642
82435,416000505918,81255497728,593,593
82436,416000308448,141682999296,1034,1034
82437,416000916808,41518399488,303,303
82438,416001311778,27678900224,202,202
82439,416000802818,48232599552,352,352
82440,416001102748,33707999232,246,246
82441,416001039288,36037398528,263,263
82442,416000691408,57139200000,417,417
82443,416000736758,53165498368,388,388
82444,416000863928,44395900928,324,324
82445,416000950398,39874101248,291,291
82446,416000875908,43710799872,319,319
82447,416000996028,37818798080,276,276
82448,416000255848,174568996864,1274,1274
82449,416000919598,41381400576,302,302
82450,416000087668,573309976576,4184,4184
82451,416000484108,85366300672,623,623
82452,416000419098,100438999040,733,733
82453,416001311768,27678900224,202,202
82454,416000671158,59057500160,431,431
82455,416000808998,47821500416,349,349
82456,416000413078,102083002368,745,745
82457,416000811018,47684501504,348,348
82458,416001087068,34256099328,250,250
82459,416001294848,28089999360,205,205
82460,416000367438,116470996992,850,850
82461,416000235488,191696994304,1399,1399
82462,416001211898,30282399744,221,221
82463,416000518298,79063097344,577,577
82464,416001183488,31104600064,227,227
82465,416000271608,163195994112,1191,1191
82466,416001087058,34256099328,250,250
82467,416000800828,48369598464,353,353
82468,416000372178,114827001856,838,838
82469,416001005628,37407698944,273,273
82470,416000843298,45629198336,333,333
82471,416000334318,129488003072,945,945
82472,416001192848,30830499840,225,225
82473,416000746758,52343398400,382,382
82474,416001068208,34941198336,255,255
82475,416000933498,40696299520,297,297
82476,416001300508,27953000448,204,204
82477,416000901028,42340601856,309,309
82478,416000362078,118388998144,864,864
82479,416001123238,33022900224,241,241
82480,416000834688,46177300480,337,337
82481,416000916968,41518399488,303,303
82482,416001189078,30967500800,226,226
82483,416000067358,766789025792,5596,5596
82484,416000521618,78515003392,573,573
82485,416000288018,152918999040,1116,1116
82486,416000421758,99753803776,728,728
82487,416000477298,86736502784,633,633
82488,416000803108,48232599552,352,352
82489,416000248768,180187004928,1315,1315
82490,416000092728,539601993728,3938,3938
82491,416001263578,28912199680,211,211
82492,416000260338,171281006592,1250,1250
82493,416000891348,42888699904,313,313
82494,416000864458,44395900928,324,324
82495,416000410598,102768001024,750,750
82496,416001072058,34804199424,254,254
82497,416000129248,373802991616,2728,2728
82498,416000901568,42340601856,309,309
82499,416000999908,37681700864,275,275
82500,416000390858,108659998720,793,793
82501,416000323998,134146998272,979,979
82502,416000304778,143602008064,1048,1048
82503,416000681348,58098401280,424,424
82504,416000861838,44532998144,325,325
82505,416000540838,75363500032,550,550
82506,416000305288,143328002048,1046,1046
82507,416000492718,83722002432,611,611
82508,416000283388,155659993088,1136,1136
82509,416000747108,52343398400,382,382
82510,416000656778,60564799488,442,442
82511,416001301618,27953000448,204,204
82512,416001247878,29323200512,214,214
82513,416000661778,60016701440,438,438
82514,416000793198,48917700608,357,357
82515,416000359228,119484997632,872,872
82516,416000491908,83858997248,612,612
82517,416000391798,108386000896,791,791
82518,416000688608,57413300224,419,419
82519,416000196878,233763995648,1706,1706
82520,416000807098,47958601728,350,350
82521,416000925708,41107300352,300,300
82522,416000971008,38914998272,284,284
82523,416000167098,281174016000,2052,2052
82524,416000331218,130858000384,955,955
82525,416000664378,59742699520,436,436
82526,416000609078,65908801536,481,481
82527,416000084538,596605009920,4354,4354
82528,416000647458,61524000768,449,449
82529,416000695768,56728100864,414,414
82530,416001278358,28501100544,208,208
82531,416000823608,46862401536,342,342
82532,416000880588,43436802048,317,317
82533,416000467528,88791900160,648,648
82534,416000788868,49191800832,359,359
82535,416001156618,31926700032,233,233
82536,416000055668,945058021376,6897,6897
82537,416001197238,30693500928,224,224
82538,416000908688,41929498624,306,306
82539,416001300088,27953000448,204,204
82540,416000127888,378188005376,2760,2760
82541,416001294508,28089999360,205,205
82542,416000090998,550838009856,4020,4020
82543,416000434958,96328196096,703,703
82544,416000368598,116059996160,847,847
82545,416001283448,28364099584,207,207
82546,416000870858,43984900096,321,321
82547,416000428438,97972502528,715,715
82548,416000804718,48095600640,351,351
82549,416000903558,42203500544,308,308
82550,416000076658,664432017408,4849,4849
82551,416001075818,34667200512,253,253
82552,416000605868,66319798272,484,484
82553,416000890988,42888699904,313,313
82554,416000447848,93176602624,680,680
82555,416000002618,20003499802624,145985,145985
82556,416000253518,176351002624,1287,1287
82557,416000398398,106330996736,776,776
82558,416000456878,91121303552,665,665
82559,416000369438,115785998336,845,845
82560,416000319578,136202002432,994,994
82561,416000329948,131405996032,959,959
82562,416001064368,35078299648,256,256
82563,416001056938,35352301568,258,258
82564,416000410568,102768001024,750,750
82565,416000575308,70293602304,513,513
82566,416000370998,115238002688,841,841
82567,416000939098,40422199296,295,295
82568,416000769898,50561998848,369,369
82569,416000725208,54124699648,395,395
82570,416000911518,41792499712,305,305
82571,416000856908,44807000064,327,327
82572,416000214458,212525006848,1551,1551
82573,416001216658,30145400832,220,220
82574,416000361318,118662995968,866,866
82575,416000630988,63305302016,462,462
82576,416000669728,59194601472,432,432
82577,416000521438,78515003392,573,573
82578,416001021908,36722601984,268,268
82579,416000736858,53165498368,388,388
82580,416000565468,71663796224,523,523
82581,416001317428,27541899264,201,201
82582,416000233668,193341997056,1411,1411
82583,416000710808,55357898752,404,404
82584,416000554278,73308102656,535,535
82585,416000725218,54124699648,395,395
82586,416000322758,134695002112,983,983
82587,416001317458,27541899264,201,201
82588,416001272938,28638099456,209,209
82589,416000830128,46451298304,339,339
82590,416000903568,42203500544,308,308
82591,416000959118,39463100416,288,288
82592,416000651188,61112901632,446,446
82593,416000419558,100301996032,732,732
82594,416000462428,89888096256,656,656
82595,416000335228,129077002240,942,942
82596,416000601448,66867900416,488,488
82597,416000317498,137161998336,1001,1001
82598,416000967788,39052001280,285,285
82599,416000540648,75363500032,550,550
82600,416001135108,32611799040,238,238
82601,416000222538,203891998720,1488,1488
82602,416000500608,82214699008,600,600
82603,416001090748,34119100416,249,249
82604,416000369418,115785998336,845,845
82605,416000585438,68923301888,503,503
82606,416000718728,54672801792,399,399
82607,416000762608,51110100992,373,373
82608,416001039258,36037398528,263,263
82609,416000381808,111538003968,814,814
82610,416000836498,46040199168,336,336
82611,416000242798,185119997952,1351,1351
82612,416001147868,32200800256,235,235
82613,416000668268,59331600384,433,433
82614,416000213818,213210005504,1556,1556
82615,416001311368,27678900224,202,202
82616,416001267278,28775100416,210,210
82617,416000900978,42340601856,309,309
82618,416000311498,140175998976,1023,1023
82619,416000861378,44532998144,325,325
82620,416000933278,40696299520,297,297
82621,416000640948,62209101824,454,454
82622,416000895788,42614599680,311,311
82623,416001165478,31652700160,231,231
82624,416000878308,43573800960,318,318
82625,416000209828,217732005888,1589,1589
82626,416000425808,98657599488,720,720
82627,416000305238,143328002048,1046,1046
82628,416000402928,104960999424,766,766
82629,416000279848,157851992064,1152,1152
82630,416000819448,47136399360,344,344
82631,416001032258,36311498752,265,265
82632,416001148148,32200800256,235,235
82633,416001156868,31926700032,233,233
82634,416000037788,1431490002944,10447,10447
82635,416001283818,28364099584,207,207
82636,416000096748,515348987904,3761,3761
82637,416001028808,36448501760,266,266
82638,416000217858,208825008128,1524,1524
82639,416000476518,86873497600,634,634
82640,416000510408,80433397760,587,587
82641,416000679578,58235400192,425,425
82642,416000166188,282819002368,2064,2064
82643,416001135408,32611799040,238,238
82644,416000691298,57139200000,417,417
82645,416000126128,383942983680,2802,2802
82646,416000941968,40285200384,294,294
82647,416000119748,406415015936,2966,2966
82648,416000283798,155386003456,1134,1134
82649,416000989598,38092800000,278,278
82650,416000515928,79474196480,580,580
82651,416000664288,59742699520,436,436
82652,416001197508,30693500928,224,224
82653,416001079348,34530201600,252,252
82654,416000287728,153056002048,1117,1117
82655,416000792778,48917700608,357,357
82656,416001262418,28912199680,211,211
82657,416000227978,198547996672,1449,1449
82658,416001091008,34119100416,249,249
82659,416001188128,30967500800,226,226
82660,416000930688,40833298432,298,298
82661,416000019858,2822700007424,20600,20600
82662,416001015278,36996599808,270,270
82663,416000368618,116059996160,847,847
82664,416000980118,38503899136,281,281
82665,416000623838,64127500288,468,468
82666,416001114718,33296900096,243,243
82667,416000936308,40559198208,296,296
82668,416000368998,115923001344,846,846
82669,416000513568,79885303808,583,583
82670,416000402048,105234997248,768,768
82671,416001300408,27953000448,204,204
82672,416000950388,39874101248,291,291
82673,416001110698,33433999360,244,244
82674,416000956168,39600099328,289,289
82675,416000527908,77418799104,565,565
82676,416000652588,60975898624,445,445
82677,416000539858,75500503040,551,551
82678,416000413558,101945999360,744,744
82679,416000788988,49191800832,359,359
82680,416001098768,33845000192,247,247
