#OK
#SQL= select fofId, x, y, z, np from MDR1..FOF f  
#	where f.x between 450 and 550 
#	and f.y between 450 and 550
#	and f.z between 450 and 550
#	and snapnum = 85 
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-04 15:35:28.519 CEST
#QUERYTIME 59 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofId,x,y,z,np
85012059064,545.5284,504.2407,524.604,23
85012059065,534.1125,509.002,520.7196,23
85012059066,531.7846,542.9071,519.6779,23
85012059067,517.6508,538.3688,515.8972,23
85012059074,536.8608,511.4911,524.4479,23
85012059075,547.0693,513.0638,522.8143,23
85012059077,510.9437,546.8888,526.5688,23
85012059078,522.899,539.9214,525.868,23
85012059079,523.651,514.2525,532.8271,23
85012059081,537.3505,515.9626,537.7786,23
85012059082,543.4578,545.8014,539.3712,23
85012059084,526.9849,543.7499,539.4428,23
85012059085,525.1735,509.1336,543.3292,23
85012059087,546.3341,505.5125,546.4604,23
85012059090,514.9656,531.3032,542.6484,23
85012059092,543.8691,548.3569,547.1608,23
85012059149,504.198,539.7435,510.678,23
85012059150,507.7982,540.8397,511.1233,23
85012059151,504.6379,541.7997,527.6759,23
85012059159,540.3456,537.5732,505.9706,23
85012059161,532.6043,537.1213,507.3162,23
85012059162,532.371,537.3571,507.5125,23
85012275284,500.2245,500.7538,516.1085,22
85012277522,529.664,537.8156,502.4906,22
85012313648,503.3422,513.2128,537.586,22
85012313649,503.9336,543.103,536.8723,22
85012313721,545.8397,516.2642,509.8622,22
85012313722,548.7706,544.3409,509.7527,22
85012313723,508.0375,500.1318,512.0093,22
85012313727,538.8766,516.5013,513.4235,22
85012313730,509.098,503.5668,513.5336,22
85012313731,515.2457,545.2081,512.2935,22
85012313735,549.6487,512.7104,524.0354,22
85012313736,549.2092,516.9269,521.9791,22
85012313737,538.7493,548.1326,525.8381,22
85012313740,539.7592,549.1696,527.8437,22
85012313741,548.4019,519.365,530.3759,22
85012313742,549.5705,519.9172,530.876,22
85012313744,543.2805,519.923,534.2327,22
85012313745,514.7745,537.8724,532.9285,22
85012313746,507.8722,504.934,539.5454,22
85012313748,524.279,522.9328,535.6301,22
85012313749,534.2161,543.9299,540.8098,22
85012313750,512.2006,537.3053,535.0718,22
85012313752,542.6475,546.2808,543.326,22
85012313753,545.5259,546.5042,542.6896,22
85012313754,549.0027,512.3317,544.6146,22
85012313814,504.0664,509.7191,509.9608,22
85012313815,504.64,503.3088,515.0513,22
85012313816,506.7147,541.5686,509.9535,22
85012313822,548.0057,514.4196,504.8954,22
85012313824,542.7734,537.5359,506.7304,22
85012549977,528.8546,537.1095,502.3474,21
85012549978,528.3807,537.6513,503.3329,21
85012589527,502.4388,527.9711,511.019,21
85012589528,503.9368,533.1395,526.3636,21
85012589534,518.207,533.0999,500.9032,21
85012589535,505.034,506.9312,500.5689,21
85012589600,543.3883,521.6098,511.4324,21
85012589604,523.3745,522.0384,510.3623,21
85012589606,528.5554,534.1088,510.346,21
85012589607,528.6858,534.0408,511.005,21
85012589608,549.8511,516.2739,518.4504,21
85012589611,514.644,545.136,511.7206,21
85012589612,522.7375,544.7375,515.0759,21
85012589621,538.6466,529.8616,522.7037,21
85012589623,535.0365,501.3107,523.5736,21
85012589625,541.3548,541.5013,522.5876,21
85012589626,515.1701,539.8858,518.4309,21
85012589632,546.9791,538.7671,525.7533,21
85012589633,544.9482,524.8948,532.0038,21
85012589634,541.6697,549.2733,529.6091,21
85012589635,541.3007,508.4959,525.3713,21
85012589637,541.3072,546.8785,531.0735,21
85012589641,514.8947,538.0767,533.081,21
85012589642,525.9628,526.2252,535.7157,21
85012589643,543.8025,544.9476,539.328,21
85012589645,549.3199,513.3311,545.7426,21
85012589729,504.5659,505.2567,511.3951,21
85012589730,505.7809,537.572,512.993,21
85012589737,524.7082,537.9675,507.394,21
85012589740,526.4481,519.3337,505.4045,21
85012589741,543.1216,536.645,506.2358,21
85012589742,543.8552,537.7401,507.1589,21
85012890236,511.2018,533.3285,500.6191,20
85012890237,544.3022,538.2991,501.6758,20
85012890304,502.9923,530.2755,529.1759,20
85012890305,503.177,516.7184,543.1284,20
85012890306,513.8337,539.1199,510.4396,20
85012890308,508.2345,500.3109,511.7082,20
85012890312,548.5153,537.0229,512.6666,20
85012890313,533.3889,516.5223,510.5927,20
85012890314,536.186,517.2764,511.0382,20
85012890318,548.9025,538.9114,516.1901,20
85012890322,544.0294,514.117,522.9672,20
85012890323,540.8784,500.8288,524.7274,20
85012890326,539.3809,548.1875,526.9832,20
85012890327,538.9429,547.3416,524.88,20
85012890328,538.2048,544.8541,524.7057,20
85012890330,546.0078,513.3772,523.2021,20
85012890331,516.0665,549.7205,526.1039,20
85007909496,489.8896,516.6575,497.5061,46
85007909639,500.3758,465.5184,534.4622,46
85007909658,540.1594,453.7914,520.246,46
85007909660,534.6007,455.6172,523.6987,46
85007909661,523.7333,463.1394,522.7295,46
85007909669,537.7709,452.8333,535.1332,46
85007909672,544.1594,469.1364,546.0281,46
85007909720,546.4659,480.1886,544.8871,46
85007909742,519.5787,465.5851,509.7533,46
85007909771,509.7747,483.5844,546.6719,46
85007909772,545.6429,485.7438,508.3772,46
85007909774,514.6284,481.6659,510.0209,46
85007909778,545.8267,468.7646,514.1808,46
85007909779,535.5542,479.7949,511.3665,46
85007909780,533.3102,453.789,517.9184,46
85007909782,537.11,455.0733,518.3517,46
85007909791,543.602,472.8072,507.4861,46
85007912373,528.5435,525.2869,456.0486,46
85007912374,534.9278,508.5999,454.7495,46
85007912375,514.1453,519.4172,450.9908,46
85007912378,529.4659,522.9773,459.3377,46
85007912381,536.9719,512.5004,457.1811,46
85007912382,508.1926,502.2966,459.0284,46
85007912384,512.013,540.806,474.6468,46
85007912387,546.6434,519.8835,473.1282,46
85007912388,517.4642,533.889,478.6134,46
85007912389,536.8113,544.671,480.5401,46
85007912390,539.2482,516.9626,473.201,46
85007912394,545.3884,511.6421,480.3056,46
85007912396,528.7246,534.7276,491.3958,46
85007912407,542.2977,516.8075,496.8638,46
85007912420,505.6325,522.5504,495.2756,46
85007925156,518.443,472.4237,503.9456,46
85007930351,508.3066,493.8653,522.4977,46
85007930370,544.9903,492.9363,516.9918,46
85007930372,526.7179,491.579,522.0773,46
85007930395,505.1817,497.0708,518.9008,46
85008052684,469.3503,520.4525,476.6946,45
85008052685,474.6404,506.8561,481.0968,45
85008052689,482.3485,531.7071,482.7474,45
85008052690,481.3234,534.728,481.2349,45
85008052691,493.3289,521.0319,479.9188,45
85008052693,497.1224,507.3586,492.0645,45
85008052768,490.7864,544.7239,498.0775,45
85008052779,489.9911,524.127,497.0136,45
85008052970,519.0878,453.8234,546.423,45
85008052971,543.1364,457.6907,544.9869,45
85008053065,549.1559,484.1194,517.466,45
85008053073,538.5286,453.4908,512.1132,45
85008053077,524.4011,459.9655,516.9896,45
85008053085,503.7684,461.3037,532.9981,45
85008055353,476.7488,531.961,470.2442,45
85008055669,503.3251,532.7665,459.8806,45
85008055738,502.0312,527.4147,460.9482,45
85008055752,538.7322,533.3859,451.016,45
85008055755,534.9512,536.9866,456.6107,45
85008055756,549.8925,520.7009,453.2317,45
85008055757,522.682,533.2408,461.4093,45
85008055759,522.9219,537.259,465.3438,45
85008055760,539.9643,512.3934,461.9256,45
85008055761,540.7367,512.9377,462.4023,45
85008055764,544.6489,516.9268,469.8932,45
85008055765,533.2017,522.1208,471.8082,45
85008055766,542.0199,514.5344,470.8275,45
85008055767,511.8817,510.985,478.8398,45
85008055768,510.2526,538.0814,480.7398,45
85008055771,540.4619,538.7529,487.2666,45
85008055772,529.346,533.9894,487.6632,45
85008055773,535.4884,545.6714,490.4544,45
85008055774,546.964,505.1684,482.9632,45
85008055777,526.3335,512.4738,491.3987,45
85008055791,511.9406,510.4374,494.3887,45
85008055808,505.4651,522.308,496.1422,45
85008074274,525.3167,493.0268,519.6078,45
85008074275,518.5199,495.123,513.3533,45
85008199681,470.6418,512.781,481.0049,44
85008199682,479.9242,539.396,483.3126,44
85008199683,471.2145,502.9906,478.1195,44
85008199688,492.3252,513.5397,479.8383,44
85008199693,484.1628,510.9249,490.1684,44
85008199695,476.8236,508.9192,488.6063,44
85008199696,478.54,548.1819,490.5304,44
85008199698,480.4994,543.353,487.4958,44
85008199767,484.959,522.6849,499.126,44
85008199769,474.7071,508.4976,496.0664,44
85008199783,488.1604,516.2211,498.0729,44
85008199784,473.1391,512.5538,493.1634,44
85008199954,530.9971,457.1852,506.0921,44
85008199962,541.3173,472.4977,521.3555,44
85008199967,548.1658,466.6871,546.1367,44
85008200070,536.0035,484.0351,539.2293,44
85008200071,512.9462,482.9437,535.9661,44
85008200072,520.7971,487.9996,528.9015,44
85008200074,549.2775,483.874,547.8847,44
85008200080,533.8243,466.2681,512.6921,44
85008200081,510.4421,456.7926,513.0045,44
85008200082,543.1216,459.6076,513.0444,44
85008200083,527.2724,464.0396,514.6513,44
85008200084,527.9476,456.7576,515.0485,44
85008200085,535.3887,476.6314,512.0671,44
85008200088,541.4618,475.661,518.512,44
85008200092,524.4628,451.7475,509.1877,44
85008200094,548.5626,467.3776,507.9201,44
85008201034,501.4917,505.6552,491.111,44
85008202364,477.3835,511.5371,469.0223,44
85008202370,480.687,524.3193,469.4355,44
85008202376,493.575,502.4937,472.2602,44
85008202729,533.6575,526.6496,456.6703,44
85008202730,538.3431,504.3188,453.8141,44
85008202732,537.8444,543.3726,454.4874,44
85008202733,521.3215,544.4016,453.4505,44
85008202735,529.0619,524.1071,458.739,44
85008202738,532.1378,515.4404,459.6306,44
85008202739,523.3448,525.0922,460.1823,44
85008202740,510.269,513.1265,457.0228,44
85008202741,544.4043,525.9374,457.5181,44
85008202742,539.0665,515.6572,460.0761,44
85008202743,549.2918,540.9952,464.3112,44
85008202745,530.8384,503.5353,462.066,44
85008202746,515.4166,543.6773,474.5757,44
85008202747,518.3891,513.434,467.6155,44
85008202748,525.6339,504.6104,463.5455,44
85008202749,539.1036,520.9456,468.0611,44
85008202754,534.1546,533.1718,483.3006,44
85008202760,542.1206,526.5212,494.5648,44
85008202762,533.6306,544.809,494.6628,44
85008202763,537.57,510.806,491.4331,44
85008202773,544.4975,514.9715,494.9762,44
85008221683,545.3203,495.8155,518.8948,44
85008221723,518.4195,491.1178,522.1373,44
85008221724,547.0115,491.5241,537.3271,44
85008221728,510.9809,490.7494,519.3339,44
85008221758,527.8868,497.8962,504.3325,44
85008350537,479.3688,513.0168,474.9086,43
85008350541,479.9217,531.4252,476.3517,43
85008350550,497.0101,524.9852,491.0786,43
85008350554,487.952,547.2545,489.5087,43
85008350648,490.6966,509.5372,495.5869,43
85008350657,490.3359,515.071,496.6467,43
85008350818,549.7408,456.8675,505.6937,43
85008350828,540.7901,450.6812,527.2629,43
85008350888,519.6387,478.9711,538.914,43
85008350944,510.0179,484.3127,539.6449,43
85008350945,543.356,481.1541,514.1877,43
85008350946,505.1223,480.5642,535.3481,43
85008350951,509.1842,470.2677,510.5551,43
85008350953,547.6439,469.1614,514.1461,43
85008350955,523.2071,450.448,516.0518,43
85008350969,531.5089,459.0742,508.6583,43
85008351974,477.6471,514.6971,473.0195,43
85008353758,514.6389,521.1541,453.0448,43
85008353759,526.054,511.3661,451.8947,43
85008353760,507.1885,506.2687,454.3633,43
85008353763,541.212,545.1639,457.4102,43
85008353764,536.0197,508.6949,456.1948,43
85008353765,540.6609,543.377,458.3018,43
85008353767,507.7546,517.261,460.4473,43
85007909487,491.5869,539.1511,509.9276,46
85007909488,497.2072,517.0627,512.6734,46
85007942168,491.5652,548.8769,549.9914,46
85008052727,473.9972,534.2664,501.9266,45
85008052731,454.4609,537.0394,504.255,45
85008052732,476.7372,536.3588,507.1907,45
85008052734,458.3069,511.7744,505.3138,45
85008052735,475.353,542.0377,509.2693,45
85008052736,484.7083,500.6594,507.1976,45
85008052740,462.8015,511.6096,518.4463,45
85008052741,465.941,509.281,518.2214,45
85008052742,467.6943,512.7736,519.7922,45
85008052744,462.0996,527.6271,522.6251,45
85008052745,451.2042,533.4374,530.3993,45
85008052747,480.078,540.9749,523.7712,45
85008052750,482.4611,546.8193,535.4434,45
85008052751,457.1611,531.6281,542.3585,45
85008052752,471.9349,511.5899,543.0276,45
85008052759,489.957,516.9337,508.4051,45
85008052760,488.4268,529.0222,503.6865,45
85008052762,490.7198,509.8036,505.8445,45
85008052763,489.6243,511.1157,502.1856,45
85008052764,493.8006,519.3235,529.756,45
85008052765,493.9596,514.3802,507.218,45
85008052766,494.2232,525.2705,508.7072,45
85008052767,496.5859,512.7917,512.127,45
85008086492,465.796,542.053,544.7147,45
85008199742,467.2849,548.7657,503.0415,44
85008199744,464.7891,505.708,513.2018,44
85008199748,478.8152,532.4813,511.2142,44
85008199750,458.3704,539.6125,521.6545,44
85008199751,458.5037,531.0515,521.2124,44
85008199752,484.7835,539.6545,515.6716,44
85008199753,467.7447,535.5905,521.3954,44
85008199754,475.8767,535.1675,526.0836,44
85008199755,473.9859,538.4975,527.6821,44
85008199759,468.4977,531.1844,532.8888,44
85008199762,460.7921,513.8463,542.2786,44
85008199771,493.7216,505.9183,518.1833,44
85008199773,486.7924,540.2826,541.9959,44
85008199774,487.5876,543.2962,534.171,44
85008199776,496.993,509.3624,517.0651,44
85008199777,495.5637,519.0814,503.2827,44
85008199779,498.7983,501.0943,515.1462,44
85008234376,482.5014,547.0975,546.4167,44
85008234378,491.2208,545.8588,548.4028,44
85008350590,475.9882,537.9171,505.1865,43
85008350594,474.3671,542.9595,510.6382,43
85008350595,480.076,540.8517,513.2999,43
85008350597,477.0029,537.6005,507.8086,43
85008350598,483.8869,504.52,506.7574,43
85008350599,478.9347,542.5781,511.6491,43
85008350601,451.3258,525.0961,518.4659,43
85008350602,477.731,538.4006,510.3244,43
85008350607,458.7296,538.9534,522.1813,43
85008350608,457.1391,536.6345,525.7308,43
85008350611,485.0223,541.0756,513.4391,43
85008350612,482.6404,545.2642,515.1056,43
85008350613,482.8534,543.3488,515.5464,43
85008350615,462.0382,527.0814,526.757,43
85008350616,472.4171,543.7772,521.6228,43
85008350617,451.9953,532.8849,530.6876,43
85008350623,466.9608,545.7761,537.454,43
85008350625,478.2621,541.4842,532.9853,43
85008350626,459.0818,508.418,537.1457,43
85008350630,482.0605,545.5347,500.5564,43
85008350632,484.4503,535.9093,502.6455,43
85008350633,486.6974,537.3103,515.539,43
85008350634,484.2545,546.4215,537.2234,43
85008350635,485.6081,541.9967,538.8878,43
85008350636,491.3533,520.6573,533.8657,43
85008350638,488.8491,531.7206,514.6125,43
85008350639,491.758,525.9478,522.3322,43
85008350640,492.2046,522.113,521.7651,43
85008350641,493.4008,527.8687,513.8164,43
85008350643,494.0941,518.8947,529.5363,43
85008350644,491.6926,535.8625,530.4089,43
85008350645,495.4817,520.0073,536.8934,43
85008350646,494.1392,514.6318,507.9302,43
85008350647,493.1551,512.905,506.7394,43
85008350650,496.1264,522.968,508.7109,43
85008350651,499.9174,538.5731,509.8023,43
85008385941,458.4218,511.9587,547.1331,43
85008504321,474.1715,535.1848,502.6962,42
85008504326,460.369,520.1212,506.1414,42
85008504334,484.6826,534.8694,516.7042,42
85008504335,458.0592,548.1187,519.33,42
85008504336,484.6863,543.8107,517.2028,42
85008504337,486.6739,537.2194,516.1633,42
85008504339,450.684,534.0669,528.7055,42
85008504340,465.4156,502.7514,529.5319,42
85008504342,474.9259,503.5964,529.7433,42
85008504343,473.2726,539.538,528.181,42
85008504346,474.3382,511.2984,532.4922,42
85008504350,463.9864,506.8443,540.5084,42
85008504351,453.7037,507.8982,541.2041,42
85008504354,487.7218,528.8594,503.523,42
85008504355,487.5339,511.601,535.4681,42
85008504356,485.8522,528.0491,539.8416,42
85008504358,492.2419,527.4518,503.2751,42
85008504359,493.2438,539.8497,508.9024,42
85008504360,495.2186,527.576,508.8283,42
85008540428,458.1919,527.3836,549.3735,42
85008540434,487.8041,516.6925,549.2735,42
85008661752,453.3488,502.8863,504.2556,41
85008661753,472.0854,529.6212,500.5182,41
85008661754,477.0973,534.6281,506.4891,41
85008661756,476.1915,543.5653,513.803,41
85008661757,482.7844,540.3081,512.4357,41
85008661758,464.289,505.1188,512.6515,41
85008661759,486.366,500.9773,508.0583,41
85008661760,476.8799,537.8669,508.3431,41
85008661764,476.9925,535.3439,508.4183,41
85008661767,479.5622,505.6753,512.8431,41
85008661769,462.4515,535.9805,523.8963,41
85008661770,477.4713,509.7436,519.7639,41
85008661773,468.975,508.0985,522.9705,41
85008661775,450.7382,531.3514,531.2116,41
85008661777,473.8697,538.1218,527.4127,41
85008661779,476.464,540.792,531.0459,41
85008661783,485.8639,527.9722,532.3668,41
85008661786,489.3451,532.6993,510.5036,41
85008661787,490.2194,528.3919,512.3478,41
85008661788,491.0473,528.7601,505.8282,41
85008661789,491.2854,514.3586,503.4633,41
85008661791,492.4141,503.6221,523.5777,41
85008661792,487.0807,542.5802,531.9409,41
85008661793,487.7436,542.8474,532.935,41
85008661795,495.4471,528.5433,510.5032,41
85008661796,494.4582,521.292,515.6772,41
85008661797,495.8362,522.4219,531.938,41
85008698637,484.4293,524.6307,548.6555,41
85008698639,464.7323,520.5148,547.7487,41
85008698646,487.531,532.3784,548.7296,41
85008822701,457.6223,517.2763,501.1069,40
85008822702,460.5326,546.2347,508.7383,40
85008822703,461.7653,547.5564,508.8991,40
85008822708,465.8161,533.7142,518.9747,40
85008822709,469.2285,513.5808,519.0248,40
85008822710,480.1942,523.2566,517.123,40
85008822713,451.1268,515.052,537.601,40
85008822714,479.856,539.9233,526.6016,40
85008822716,453.3433,503.5796,536.1639,40
85008822719,454.8553,533.2216,536.1501,40
85008822727,494.0749,506.0956,515.6986,40
85008822728,486.0271,536.1383,509.2811,40
85008822729,487.691,535.0258,507.4953,40
85008822731,495.4984,505.62,531.303,40
85008822732,491.8421,531.7543,509.6737,40
85008822733,497.1355,529.3526,515.6756,40
85008822737,499.9629,539.0274,513.6376,40
85008860418,486.551,536.4727,549.3571,40
85008860419,495.8668,505.125,546.2424,40
85008986715,453.6003,503.282,504.1642,39
85008986716,458.0555,500.2394,506.8427,39
85008986717,463.4431,500.8827,503.9507,39
85008986719,483.1809,529.2861,501.1698,39
85012890334,520.2323,524.2339,525.1863,20
85012890340,519.0142,539.9353,526.5745,20
85012890341,517.5502,545.3475,530.9481,20
85012890345,545.3434,523.004,534.1272,20
85012890347,522.3792,535.6691,533.2465,20
85012890348,546.0158,515.7794,538.5262,20
85012890350,511.9836,543.5901,534.8096,20
85012890353,547.799,510.9447,543.7303,20
85012890354,520.6856,537.2264,537.9299,20
85012890355,517.5337,544.7341,537.1469,20
85012890356,541.8806,546.0453,543.7506,20
85012890358,526.0815,511.1517,543.3887,20
85012890361,518.2198,535.674,538.2416,20
85012890362,509.9548,508.2905,546.4296,20
85012890364,543.2695,541.8754,545.0063,20
85012890367,537.0986,544.3926,544.6151,20
85012890369,508.3932,509.573,549.232,20
85012890442,518.3181,542.2844,508.3102,20
85012890443,505.5299,513.0375,544.0992,20
85012890444,506.5151,502.9782,545.2758,20
85012890446,503.8374,539.0626,510.8967,20
85012890447,504.7443,535.4771,508.4099,20
85012890451,523.1077,540.0371,506.3171,20
85012890452,521.8704,545.4695,507.6877,20
85012890458,543.4377,537.7164,505.979,20
85012890461,544.4454,538.5265,504.5194,20
85008353768,518.8295,544.1044,473.4941,43
85008353772,532.0634,514.8505,463.634,43
85008353773,529.4337,538.1629,475.5054,43
85008353775,537.192,542.7988,485.6964,43
85008353776,548.362,511.201,480.1731,43
85008353777,506.5223,510.8975,489.9307,43
85008353779,546.324,516.6608,488.1576,43
85008353809,504.8896,525.4061,490.8345,43
85008367340,546.4354,453.682,502.1332,43
85008367341,516.1207,466.6953,500.523,43
85008367351,516.9792,462.4491,503.79,43
85008367914,500.9998,481.7353,511.2714,43
85008373063,545.5496,496.7762,519.252,43
85008373100,517.7874,495.4755,517.2988,43
85008504263,468.989,518.5084,478.6834,42
85008504270,490.2797,529.1708,481.9396,42
85008504271,494.2968,549.1124,473.3078,42
85008504272,499.1882,543.3551,484.9925,42
85008504283,480.3055,543.7579,487.5004,42
85008504361,496.9519,515.4673,499.8174,42
85008504365,498.2624,511.3363,496.6706,42
85008504376,475.9292,516.0726,494.4931,42
85008504564,506.8263,470.7513,534.5275,42
85008504568,549.2234,469.0416,542.1044,42
85008504571,534.0639,472.4633,546.9318,42
85008504620,542.8578,475.9888,520.2046,42
85008504621,534.428,476.4048,547.1209,42
85008504680,535.9187,484.7165,538.5331,42
85008504684,506.8973,483.8656,522.3005,42
85008505697,530.8546,534.0376,499.9107,42
85008507126,486.7671,501.2339,470.8027,42
85008507465,503.8393,522.3378,481.5792,42
85008507543,547.767,501.5201,454.6193,42
85008507545,537.3906,533.5817,457.6884,42
85008507546,516.0004,527.5839,461.094,42
85008507547,518.9136,546.2635,474.9908,42
85008507548,535.1235,541.4178,471.7653,42
85008507550,544.9153,522.7599,470.0,42
85008507552,541.8136,529.6395,475.3659,42
85008507554,537.3141,546.012,481.8425,42
85008507556,529.1078,527.9178,477.6689,42
85008507596,504.577,506.5108,482.2033,42
85008507597,504.7252,504.5739,460.4178,42
85008521473,525.2403,467.3424,503.7237,42
85008521481,510.8912,469.9104,504.6037,42
85008521488,545.4203,472.0647,505.2897,42
85008521499,504.8555,466.3176,504.7632,42
85008522025,500.6657,483.9956,510.4156,42
85008522028,500.1123,485.4965,524.4563,42
85008527272,508.9632,499.5322,509.9417,42
85008527288,531.4686,496.7927,526.8622,42
85008527314,521.2196,492.6481,519.9652,42
85008527315,514.6234,493.4294,509.894,42
85008661693,480.1501,535.4656,475.7494,41
85008661695,477.6541,509.3134,483.1405,41
85008661698,499.3028,508.6011,485.9222,41
85008661700,501.3723,502.9147,482.91,41
85008661704,492.2638,535.392,489.5633,41
85008661785,487.6371,521.5519,499.5802,41
85008661799,483.7119,542.6861,497.8973,41
85008661803,489.9328,511.9044,496.9381,41
85008661981,512.6237,475.5844,505.9743,41
85008661993,545.3021,452.2227,526.7257,41
85008662000,543.8096,454.4303,543.8248,41
85008662044,538.7303,473.0301,543.0938,41
85008662066,505.5044,473.4346,538.9023,41
85008662124,516.4705,484.913,525.6369,41
85008662129,535.4976,456.4431,513.8944,41
85008662130,527.0392,450.953,513.2921,41
85008662134,540.3271,472.6063,517.3764,41
85008662144,520.8934,459.7241,508.6749,41
85008663172,477.066,538.5059,473.1604,41
85008664581,495.3413,525.5146,462.0355,41
85008665010,537.8174,507.7354,455.0387,41
85008665011,536.6562,542.4405,455.7696,41
85008665014,542.6478,534.5551,456.638,41
85008665015,509.1009,531.2797,462.9505,41
85008665016,507.8559,507.5285,457.9401,41
85008665023,532.574,523.8797,474.3357,41
85008665031,532.8575,543.7793,495.9508,41
85008665064,505.669,525.3565,452.0339,41
85008679248,526.834,460.514,500.9177,41
85008679255,521.2955,460.2046,500.3001,41
85008679261,521.7162,466.6514,502.223,41
85008679278,521.9429,478.6096,501.7079,41
85008685213,525.3817,493.9319,501.7526,41
85008822625,491.6643,515.9244,493.0334,40
85008822636,469.2611,515.65,476.6286,40
85008822639,469.185,514.4269,477.1614,40
85008822645,469.9431,519.1484,487.8588,40
85008822648,485.6457,523.9197,480.4641,40
85008822650,495.789,533.9605,481.914,40
85008822652,477.4648,502.1794,487.6872,40
85008822659,494.9965,507.5364,491.6381,40
85008822660,474.5359,511.8816,489.2872,40
85008822698,471.6876,533.8397,499.5413,40
85008822725,487.7521,518.9387,498.0233,40
85008822735,497.1973,521.3296,497.9917,40
85008822741,498.0585,513.9891,495.0635,40
85008822744,496.4274,543.136,496.057,40
85008822783,501.7837,451.5392,500.9472,40
85008822784,503.8457,471.7234,517.8588,40
85008822787,501.2662,487.2612,524.0219,40
85008822949,549.3504,469.3863,543.5854,40
85008822950,540.069,456.2311,543.5233,40
85008822987,534.8055,475.2647,549.5262,40
85008823047,527.1617,484.1406,523.9165,40
85008823048,506.2356,489.3145,549.2491,40
85008823050,540.5213,459.1306,514.4437,40
85008823051,535.5103,479.7783,512.8205,40
85008823073,519.4803,461.3109,506.6428,40
85008825937,502.8807,506.0775,486.6969,40
85008826022,538.6655,541.3211,454.836,40
85008826023,537.6801,544.3782,453.3244,40
85008826024,539.1019,505.3111,456.4115,40
85008826025,530.3595,511.6555,453.7329,40
85008826026,539.8945,540.6769,455.8778,40
85008826030,545.0377,520.9977,458.8476,40
85008826034,535.687,521.6217,467.2466,40
85008826037,510.3732,536.1534,479.9749,40
85008826041,516.9176,534.1878,479.4479,40
85008826042,534.0045,517.4756,479.4754,40
85008826044,529.4441,526.0092,480.0442,40
85008826045,549.1252,526.045,487.8064,40
85008826046,547.1235,513.1078,483.2188,40
85008826047,527.9957,511.5587,489.3812,40
85008826053,540.2019,549.4189,492.7035,40
85008826082,504.0369,504.7727,487.2017,40
85008840552,538.2899,489.1924,505.2671,40
85008840595,518.4076,472.214,503.9518,40
85008840610,513.6322,477.6706,502.502,40
85008841232,504.739,489.477,546.9228,40
85008841233,543.8547,484.8831,506.2529,40
85008846583,503.5793,492.4895,526.0134,40
85008846637,524.3642,495.9812,529.8424,40
85008846689,503.9799,491.1787,517.1708,40
85008986645,476.9898,547.8483,474.6579,39
85008986647,476.3399,515.4638,477.0419,39
85008986649,477.8195,538.3022,478.5641,39
85008986652,474.2313,519.4359,482.6436,39
85008986661,487.8096,518.0294,479.9493,39
85008986718,468.9599,525.2051,499.4794,39
85008986762,491.3253,514.2458,497.6328,39
85008986763,491.9962,519.0496,498.4309,39
85008986966,546.3062,451.0776,523.8792,39
85008986968,542.3535,471.6844,523.7012,39
85008986977,539.2764,471.2834,541.9968,39
85008986981,533.4797,452.4788,549.623,39
85008987101,512.5073,482.8152,536.5453,39
85008987103,537.4705,483.2448,518.4593,39
85008987105,544.0386,482.416,533.9865,39
85008987112,535.6536,450.4938,515.1387,39
85008987113,549.1165,469.4766,514.8683,39
85008987114,549.5593,477.2952,507.8048,39
85008987115,540.0419,478.7165,507.3249,39
85008988178,501.8001,502.119,468.3956,39
85008989677,470.0753,505.4826,470.9914,39
85008989678,477.7298,532.1951,469.7591,39
85008990026,503.2098,510.8882,484.3981,39
85008990100,508.4229,505.6741,450.0517,39
85008990101,513.0869,507.4666,451.0475,39
85008990106,547.6736,544.8656,452.959,39
85008990107,521.7336,504.0911,455.477,39
85008990108,540.964,506.1156,456.1804,39
85008990109,539.0172,544.526,462.4494,39
85008990110,536.255,544.9091,472.1861,39
85008990113,537.2917,524.0692,472.8634,39
85008990114,513.2582,532.9855,480.699,39
85008990115,539.5325,503.8185,473.2502,39
85008990117,544.699,520.4196,490.8062,39
85008990118,522.0326,540.27,495.3849,39
85008990120,540.0208,543.7649,494.73,39
85008990146,504.6666,524.1105,478.8641,39
85009004674,526.0902,460.6471,501.7227,39
85009004676,548.2465,455.7445,500.0938,39
85009004686,533.068,456.2686,505.509,39
85009010903,535.0398,496.2493,509.1531,39
85009010922,546.6392,499.3066,540.3867,39
85009010974,504.9608,495.1234,541.492,39
85009153457,469.6779,506.4747,482.291,38
85009153461,484.2663,515.8912,477.1373,38
85009153463,493.2252,515.2294,484.9635,38
85009153470,495.9075,533.199,489.6854,38
85009153551,490.7447,527.4791,499.047,38
85009153556,489.7102,544.5222,498.2252,38
85009153563,484.3441,516.1084,496.938,38
85009153566,492.7594,543.108,495.3503,38
85009153568,489.0918,516.8768,497.1124,38
