#OK
#SQL= select fofID, mass, np from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:38:29.711 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofID,mass,np
85010471525,2.70351008E11,31
85010471514,2.70351008E11,31
85010454410,2.70351008E11,31
85010471517,2.70351008E11,31
85010454417,2.70351008E11,31
85010454409,2.70351008E11,31
85010471520,2.70351008E11,31
85010454407,2.70351008E11,31
85010471556,2.70351008E11,31
85010471550,2.70351008E11,31
85010474577,2.70351008E11,31
85010453864,2.70351008E11,31
85010471526,2.70351008E11,31
85010471551,2.70351008E11,31
85010471528,2.70351008E11,31
85010454412,2.70351008E11,31
85010474605,2.70351008E11,31
85010454421,2.70351008E11,31
85010474044,2.70351008E11,31
85010471527,2.70351008E11,31
85010471613,2.70351008E11,31
85010471532,2.70351008E11,31
85010471529,2.70351008E11,31
85010471533,2.70351008E11,31
85010471530,2.70351008E11,31
85010471534,2.70351008E11,31
85010471535,2.70351008E11,31
85010471531,2.70351008E11,31
85010471620,2.70351008E11,31
85010471623,2.70351008E11,31
85010474582,2.70351008E11,31
85010471552,2.70351008E11,31
85010454413,2.70351008E11,31
85010471536,2.70351008E11,31
85010454414,2.70351008E11,31
85010473982,2.70351008E11,31
85010471560,2.70351008E11,31
85010474564,2.70351008E11,31
85010454411,2.70351008E11,31
85010454415,2.70351008E11,31
85010471689,2.70351008E11,31
85010471537,2.70351008E11,31
85010474652,2.70351008E11,31
85010474585,2.70351008E11,31
85010471557,2.70351008E11,31
85010474565,2.70351008E11,31
85010474543,2.70351008E11,31
85010471559,2.70351008E11,31
85010473985,2.70351008E11,31
85010474015,2.70351008E11,31
85010471548,2.70351008E11,31
85010471667,2.70351008E11,31
85010454420,2.70351008E11,31
85010471544,2.70351008E11,31
85010471541,2.70351008E11,31
85010471639,2.70351008E11,31
85010454425,2.70351008E11,31
85010471540,2.70351008E11,31
85010454416,2.70351008E11,31
85010471538,2.70351008E11,31
85010471553,2.70351008E11,31
85010471640,2.70351008E11,31
85010471542,2.70351008E11,31
85010471539,2.70351008E11,31
85010471545,2.70351008E11,31
85010471546,2.70351008E11,31
85010471543,2.70351008E11,31
85010471547,2.70351008E11,31
85010454418,2.70351008E11,31
85010473848,2.70351008E11,31
85010471558,2.70351008E11,31
85010454440,2.70351008E11,31
85010474389,2.70351008E11,31
85010471512,2.70351008E11,31
85010471663,2.70351008E11,31
85010471695,2.70351008E11,31
85010474421,2.70351008E11,31
85010474504,2.70351008E11,31
85010454438,2.70351008E11,31
85010471693,2.70351008E11,31
85010471668,2.70351008E11,31
85010640343,2.61630001E11,30
85010638218,2.61630001E11,30
85010640342,2.61630001E11,30
85010661047,2.61630001E11,30
85010640340,2.61630001E11,30
85010640364,2.61630001E11,30
85010640352,2.61630001E11,30
85010640344,2.61630001E11,30
85010640345,2.61630001E11,30
85010660470,2.61630001E11,30
85010638219,2.61630001E11,30
85010660472,2.61630001E11,30
85010638354,2.61630001E11,30
85010638221,2.61630001E11,30
85010638220,2.61630001E11,30
85010661003,2.61630001E11,30
85010638222,2.61630001E11,30
85010640358,2.61630001E11,30
85010660437,2.61630001E11,30
85010640347,2.61630001E11,30
85010640346,2.61630001E11,30
85010622614,2.61630001E11,30
85010640348,2.61630001E11,30
85010660438,2.61630001E11,30
85010640349,2.61630001E11,30
85010640350,2.61630001E11,30
85010638357,2.61630001E11,30
85010661028,2.61630001E11,30
85010638230,2.61630001E11,30
85010640365,2.61630001E11,30
85010661029,2.61630001E11,30
85010638238,2.61630001E11,30
85010640353,2.61630001E11,30
85010640361,2.61630001E11,30
85010638223,2.61630001E11,30
85010622617,2.61630001E11,30
85010638232,2.61630001E11,30
85010622615,2.61630001E11,30
85010622616,2.61630001E11,30
85010638239,2.61630001E11,30
85010660412,2.61630001E11,30
85010638228,2.61630001E11,30
85010640354,2.61630001E11,30
85010638237,2.61630001E11,30
85010638243,2.61630001E11,30
85010638240,2.61630001E11,30
85010638227,2.61630001E11,30
85010640355,2.61630001E11,30
85010638224,2.61630001E11,30
85010660419,2.61630001E11,30
85010638226,2.61630001E11,30
85010640360,2.61630001E11,30
85010660415,2.61630001E11,30
85010660445,2.61630001E11,30
85010660469,2.61630001E11,30
85010622623,2.61630001E11,30
85010638225,2.61630001E11,30
85010622619,2.61630001E11,30
85010640409,2.61630001E11,30
85010640410,2.61630001E11,30
85010638246,2.61630001E11,30
85010622620,2.61630001E11,30
85010640392,2.61630001E11,30
85010640391,2.61630001E11,30
85010657973,2.61630001E11,30
85010622621,2.61630001E11,30
85010661011,2.61630001E11,30
85010657975,2.61630001E11,30
85010657974,2.61630001E11,30
85010640390,2.61630001E11,30
85010658078,2.61630001E11,30
85010658081,2.61630001E11,30
85010657970,2.61630001E11,30
85010640384,2.61630001E11,30
85010622622,2.61630001E11,30
85010640385,2.61630001E11,30
85010658082,2.61630001E11,30
85010660421,2.61630001E11,30
85010658008,2.61630001E11,30
85010660997,2.61630001E11,30
85010640383,2.61630001E11,30
85010660422,2.61630001E11,30
85010639960,2.61630001E11,30
85010639961,2.61630001E11,30
85010657971,2.61630001E11,30
85010661005,2.61630001E11,30
85010640536,2.61630001E11,30
85010660427,2.61630001E11,30
85010657969,2.61630001E11,30
85010657951,2.61630001E11,30
85010658013,2.61630001E11,30
85010640508,2.61630001E11,30
85010640534,2.61630001E11,30
85010640532,2.61630001E11,30
85010657952,2.61630001E11,30
85010640509,2.61630001E11,30
85010657947,2.61630001E11,30
85010640506,2.61630001E11,30
85010658083,2.61630001E11,30
85010640507,2.61630001E11,30
85010657966,2.61630001E11,30
85010640530,2.61630001E11,30
85010640505,2.61630001E11,30
85010657929,2.61630001E11,30
85010657957,2.61630001E11,30
85010639957,2.61630001E11,30
85010661006,2.61630001E11,30
85010658101,2.61630001E11,30
85010640510,2.61630001E11,30
85010657927,2.61630001E11,30
85010657930,2.61630001E11,30
85010657968,2.61630001E11,30
85010657926,2.61630001E11,30
85010658100,2.61630001E11,30
85010640514,2.61630001E11,30
85010657938,2.61630001E11,30
85010640511,2.61630001E11,30
85010657928,2.61630001E11,30
85010657956,2.61630001E11,30
85010640537,2.61630001E11,30
85010640515,2.61630001E11,30
85010657950,2.61630001E11,30
85010657935,2.61630001E11,30
85010660429,2.61630001E11,30
85010657933,2.61630001E11,30
85010640513,2.61630001E11,30
85010640516,2.61630001E11,30
85010657934,2.61630001E11,30
85010657958,2.61630001E11,30
85010657932,2.61630001E11,30
85010657931,2.61630001E11,30
85010640518,2.61630001E11,30
85010658028,2.61630001E11,30
85010640517,2.61630001E11,30
85010657937,2.61630001E11,30
85010640512,2.61630001E11,30
85010657963,2.61630001E11,30
85010657936,2.61630001E11,30
85010661034,2.61630001E11,30
85010640519,2.61630001E11,30
85010640521,2.61630001E11,30
85010657955,2.61630001E11,30
85010657967,2.61630001E11,30
85010640522,2.61630001E11,30
85010658031,2.61630001E11,30
85010639959,2.61630001E11,30
85010657949,2.61630001E11,30
85010640531,2.61630001E11,30
85010661101,2.61630001E11,30
85010657953,2.61630001E11,30
85010640523,2.61630001E11,30
85010657961,2.61630001E11,30
85010657959,2.61630001E11,30
85010657954,2.61630001E11,30
85010658035,2.61630001E11,30
85010640520,2.61630001E11,30
85010657939,2.61630001E11,30
85010657940,2.61630001E11,30
85010661020,2.61630001E11,30
85010640524,2.61630001E11,30
85010657941,2.61630001E11,30
85010660996,2.61630001E11,30
85010640525,2.61630001E11,30
85010658091,2.61630001E11,30
85010661025,2.61630001E11,30
85010657960,2.61630001E11,30
85010657948,2.61630001E11,30
85010640526,2.61630001E11,30
85010657942,2.61630001E11,30
85010657944,2.61630001E11,30
85010640527,2.61630001E11,30
85010660466,2.61630001E11,30
85010661166,2.61630001E11,30
85010657943,2.61630001E11,30
85010660581,2.61630001E11,30
85010640528,2.61630001E11,30
85010660809,2.61630001E11,30
85010657945,2.61630001E11,30
85010660480,2.61630001E11,30
85010657946,2.61630001E11,30
85010660583,2.61630001E11,30
85010660821,2.61630001E11,30
85010657962,2.61630001E11,30
85010639958,2.61630001E11,30
85010640529,2.61630001E11,30
85010660793,2.61630001E11,30
85010660780,2.61630001E11,30
85010660248,2.61630001E11,30
85010657964,2.61630001E11,30
85010658072,2.61630001E11,30
85010657965,2.61630001E11,30
85010640533,2.61630001E11,30
85010640535,2.61630001E11,30
85010658000,2.61630001E11,30
85010658109,2.61630001E11,30
85010658110,2.61630001E11,30
85010660247,2.61630001E11,30
85010640546,2.61630001E11,30
85010658513,2.61630001E11,30
85010660824,2.61630001E11,30
85010640543,2.61630001E11,30
85010829570,2.52908995E11,29
85010829569,2.52908995E11,29
85010827344,2.52908995E11,29
85010850922,2.52908995E11,29
85010827327,2.52908995E11,29
85010829761,2.52908995E11,29
85010829574,2.52908995E11,29
85010811689,2.52908995E11,29
85010829573,2.52908995E11,29
85010850339,2.52908995E11,29
85010829576,2.52908995E11,29
85010850372,2.52908995E11,29
85010829579,2.52908995E11,29
85010850373,2.52908995E11,29
85010829592,2.52908995E11,29
85010829577,2.52908995E11,29
85010829572,2.52908995E11,29
85010827329,2.52908995E11,29
85010829594,2.52908995E11,29
85010829412,2.52908995E11,29
85010827345,2.52908995E11,29
85010829575,2.52908995E11,29
85010827475,2.52908995E11,29
85010850338,2.52908995E11,29
85010829578,2.52908995E11,29
85010827348,2.52908995E11,29
85010827330,2.52908995E11,29
85010827328,2.52908995E11,29
85010827350,2.52908995E11,29
85010850919,2.52908995E11,29
85010829582,2.52908995E11,29
85010850963,2.52908995E11,29
85010829597,2.52908995E11,29
85010829580,2.52908995E11,29
85010827331,2.52908995E11,29
85010827476,2.52908995E11,29
85010850927,2.52908995E11,29
85010850326,2.52908995E11,29
85010829593,2.52908995E11,29
85010811693,2.52908995E11,29
85010829584,2.52908995E11,29
85010829585,2.52908995E11,29
85010829583,2.52908995E11,29
85010850374,2.52908995E11,29
85010829587,2.52908995E11,29
85010829586,2.52908995E11,29
85010829588,2.52908995E11,29
85010827486,2.52908995E11,29
85010829581,2.52908995E11,29
85010827349,2.52908995E11,29
85010827332,2.52908995E11,29
85010850301,2.52908995E11,29
85010850295,2.52908995E11,29
85010827335,2.52908995E11,29
85010827346,2.52908995E11,29
85010827339,2.52908995E11,29
85010827336,2.52908995E11,29
85010827354,2.52908995E11,29
85010829590,2.52908995E11,29
85010850921,2.52908995E11,29
85010827338,2.52908995E11,29
85010827352,2.52908995E11,29
85010850949,2.52908995E11,29
85010850957,2.52908995E11,29
85010850298,2.52908995E11,29
85010829625,2.52908995E11,29
85010827347,2.52908995E11,29
85010850303,2.52908995E11,29
85010827353,2.52908995E11,29
85010827356,2.52908995E11,29
85010827337,2.52908995E11,29
85010829626,2.52908995E11,29
85010811690,2.52908995E11,29
85010847762,2.52908995E11,29
85010847763,2.52908995E11,29
85010850918,2.52908995E11,29
85010829609,2.52908995E11,29
85010847758,2.52908995E11,29
85010847755,2.52908995E11,29
85010829607,2.52908995E11,29
85010847757,2.52908995E11,29
85010850370,2.52908995E11,29
85010847756,2.52908995E11,29
85010829608,2.52908995E11,29
85010847754,2.52908995E11,29
85010847785,2.52908995E11,29
85010850306,2.52908995E11,29
85010829175,2.52908995E11,29
85010847753,2.52908995E11,29
85010829741,2.52908995E11,29
85010829739,2.52908995E11,29
85010829740,2.52908995E11,29
85010847868,2.52908995E11,29
85010847788,2.52908995E11,29
85010850311,2.52908995E11,29
85010847801,2.52908995E11,29
85010829708,2.52908995E11,29
85010829709,2.52908995E11,29
85010829712,2.52908995E11,29
85010829711,2.52908995E11,29
85010850354,2.52908995E11,29
85010829710,2.52908995E11,29
85010850968,2.52908995E11,29
85010850313,2.52908995E11,29
85010847710,2.52908995E11,29
85010850384,2.52908995E11,29
85010829170,2.52908995E11,29
85010847730,2.52908995E11,29
85010847711,2.52908995E11,29
85010850355,2.52908995E11,29
85010829713,2.52908995E11,29
85010847707,2.52908995E11,29
85010847708,2.52908995E11,29
85010850314,2.52908995E11,29
85010847870,2.52908995E11,29
85010847704,2.52908995E11,29
85010829716,2.52908995E11,29
85010847745,2.52908995E11,29
85010847709,2.52908995E11,29
85010847706,2.52908995E11,29
85010847705,2.52908995E11,29
85010829719,2.52908995E11,29
85010850938,2.52908995E11,29
85010847744,2.52908995E11,29
85010829717,2.52908995E11,29
85010847738,2.52908995E11,29
85010829715,2.52908995E11,29
85010829720,2.52908995E11,29
85010850956,2.52908995E11,29
85010847713,2.52908995E11,29
85010829722,2.52908995E11,29
85010847742,2.52908995E11,29
85010829735,2.52908995E11,29
85010829742,2.52908995E11,29
85010847721,2.52908995E11,29
85010847712,2.52908995E11,29
85010829714,2.52908995E11,29
85010829725,2.52908995E11,29
85010847715,2.52908995E11,29
85010847747,2.52908995E11,29
85010847714,2.52908995E11,29
85010847716,2.52908995E11,29
85010847739,2.52908995E11,29
85010847720,2.52908995E11,29
85010847717,2.52908995E11,29
85010829718,2.52908995E11,29
85010829612,2.52908995E11,29
85010847816,2.52908995E11,29
85010847814,2.52908995E11,29
85010847722,2.52908995E11,29
85010847736,2.52908995E11,29
85010847718,2.52908995E11,29
85010847719,2.52908995E11,29
85010847743,2.52908995E11,29
85010847869,2.52908995E11,29
85010847741,2.52908995E11,29
85010829174,2.52908995E11,29
85010829721,2.52908995E11,29
85010829724,2.52908995E11,29
85010847737,2.52908995E11,29
85010829611,2.52908995E11,29
85010850926,2.52908995E11,29
85010847731,2.52908995E11,29
85010847817,2.52908995E11,29
85010847723,2.52908995E11,29
85010850952,2.52908995E11,29
85010829723,2.52908995E11,29
85010850924,2.52908995E11,29
85010850925,2.52908995E11,29
85010850349,2.52908995E11,29
85010829172,2.52908995E11,29
85010847752,2.52908995E11,29
85010850912,2.52908995E11,29
85010847746,2.52908995E11,29
85010847740,2.52908995E11,29
85010829734,2.52908995E11,29
85010850951,2.52908995E11,29
85010850946,2.52908995E11,29
85010829733,2.52908995E11,29
85010847867,2.52908995E11,29
85010850383,2.52908995E11,29
85010850944,2.52908995E11,29
85010850386,2.52908995E11,29
85010850892,2.52908995E11,29
85010847878,2.52908995E11,29
85010847733,2.52908995E11,29
85010829726,2.52908995E11,29
85010829173,2.52908995E11,29
85010850911,2.52908995E11,29
85010829171,2.52908995E11,29
85010850385,2.52908995E11,29
85010829727,2.52908995E11,29
85010847724,2.52908995E11,29
85010847726,2.52908995E11,29
85010847725,2.52908995E11,29
85010829731,2.52908995E11,29
85010850740,2.52908995E11,29
85010829732,2.52908995E11,29
85010850496,2.52908995E11,29
85010829728,2.52908995E11,29
85010847751,2.52908995E11,29
85010847728,2.52908995E11,29
85010850725,2.52908995E11,29
85010829730,2.52908995E11,29
85010850492,2.52908995E11,29
85010847735,2.52908995E11,29
85010847871,2.52908995E11,29
85010850371,2.52908995E11,29
85010829729,2.52908995E11,29
85010829738,2.52908995E11,29
85010847729,2.52908995E11,29
85010850769,2.52908995E11,29
85010847727,2.52908995E11,29
85010847749,2.52908995E11,29
85010847748,2.52908995E11,29
85010829737,2.52908995E11,29
85010829736,2.52908995E11,29
85010847734,2.52908995E11,29
85010847732,2.52908995E11,29
85010847845,2.52908995E11,29
85010847750,2.52908995E11,29
85010847849,2.52908995E11,29
85010850138,2.52908995E11,29
85010847891,2.52908995E11,29
85010847856,2.52908995E11,29
85010847860,2.52908995E11,29
85011024072,2.44188004E11,28
85011021849,2.44188004E11,28
85011045605,2.44188004E11,28
85011024082,2.44188004E11,28
85011024074,2.44188004E11,28
85011021851,2.44188004E11,28
85011024077,2.44188004E11,28
85011045070,2.44188004E11,28
85011024075,2.44188004E11,28
85011024073,2.44188004E11,28
85011021854,2.44188004E11,28
85011021852,2.44188004E11,28
85011045071,2.44188004E11,28
85011021864,2.44188004E11,28
85011024076,2.44188004E11,28
85011021862,2.44188004E11,28
85011024090,2.44188004E11,28
85011045606,2.44188004E11,28
85011024079,2.44188004E11,28
85011021853,2.44188004E11,28
85011024100,2.44188004E11,28
85011024080,2.44188004E11,28
85011045014,2.44188004E11,28
85011024099,2.44188004E11,28
85011024078,2.44188004E11,28
85011045612,2.44188004E11,28
85011024081,2.44188004E11,28
85011024092,2.44188004E11,28
85011021868,2.44188004E11,28
85011005707,2.44188004E11,28
85011024085,2.44188004E11,28
85011024086,2.44188004E11,28
85011005704,2.44188004E11,28
85011045616,2.44188004E11,28
85011024084,2.44188004E11,28
85011022025,2.44188004E11,28
85011022022,2.44188004E11,28
85011024083,2.44188004E11,28
85011021855,2.44188004E11,28
85011024094,2.44188004E11,28
85011045621,2.44188004E11,28
85011024087,2.44188004E11,28
85011021867,2.44188004E11,28
85011024088,2.44188004E11,28
85011005712,2.44188004E11,28
85011045018,2.44188004E11,28
85011045073,2.44188004E11,28
85011045604,2.44188004E11,28
85011045072,2.44188004E11,28
85011021857,2.44188004E11,28
85011021866,2.44188004E11,28
85011024093,2.44188004E11,28
85011021870,2.44188004E11,28
85011024145,2.44188004E11,28
85011021860,2.44188004E11,28
85011021869,2.44188004E11,28
85011022037,2.44188004E11,28
85011045017,2.44188004E11,28
85011024144,2.44188004E11,28
85011005710,2.44188004E11,28
85011024120,2.44188004E11,28
85011024119,2.44188004E11,28
85011045021,2.44188004E11,28
85011005711,2.44188004E11,28
85011024118,2.44188004E11,28
85011024122,2.44188004E11,28
85011024121,2.44188004E11,28
85011042479,2.44188004E11,28
85011042486,2.44188004E11,28
85011005709,2.44188004E11,28
85011042478,2.44188004E11,28
85011042477,2.44188004E11,28
85011024111,2.44188004E11,28
85011045654,2.44188004E11,28
85011024283,2.44188004E11,28
85011024282,2.44188004E11,28
85011042476,2.44188004E11,28
85011042475,2.44188004E11,28
85011024284,2.44188004E11,28
85011042474,2.44188004E11,28
85011024115,2.44188004E11,28
85011042473,2.44188004E11,28
85011045681,2.44188004E11,28
85011042443,2.44188004E11,28
85011024285,2.44188004E11,28
85011024288,2.44188004E11,28
85011024287,2.44188004E11,28
85011045608,2.44188004E11,28
85011024286,2.44188004E11,28
85011042440,2.44188004E11,28
85011042517,2.44188004E11,28
85011042470,2.44188004E11,28
85011042465,2.44188004E11,28
85011042522,2.44188004E11,28
85011042445,2.44188004E11,28
85011024248,2.44188004E11,28
85011045656,2.44188004E11,28
85011024252,2.44188004E11,28
85011023652,2.44188004E11,28
85011045694,2.44188004E11,28
85011024250,2.44188004E11,28
85011042444,2.44188004E11,28
85011023654,2.44188004E11,28
85011023653,2.44188004E11,28
85011042436,2.44188004E11,28
85011042435,2.44188004E11,28
85011024274,2.44188004E11,28
85011024281,2.44188004E11,28
85011042437,2.44188004E11,28
85011024251,2.44188004E11,28
85011042463,2.44188004E11,28
85011042442,2.44188004E11,28
85011024253,2.44188004E11,28
85011042438,2.44188004E11,28
85011024249,2.44188004E11,28
85011042433,2.44188004E11,28
85011042441,2.44188004E11,28
85011024258,2.44188004E11,28
85011024256,2.44188004E11,28
85011024255,2.44188004E11,28
85011024259,2.44188004E11,28
85011024289,2.44188004E11,28
85011024254,2.44188004E11,28
85011042434,2.44188004E11,28
85011042439,2.44188004E11,28
85011042446,2.44188004E11,28
85011024273,2.44188004E11,28
85011042449,2.44188004E11,28
85011024279,2.44188004E11,28
85011042447,2.44188004E11,28
85011024276,2.44188004E11,28
85011042468,2.44188004E11,28
85011042448,2.44188004E11,28
85011024263,2.44188004E11,28
85011042524,2.44188004E11,28
85011045582,2.44188004E11,28
85011024264,2.44188004E11,28
85011042466,2.44188004E11,28
85011024265,2.44188004E11,28
85011042538,2.44188004E11,28
85011045610,2.44188004E11,28
85011042451,2.44188004E11,28
85011045695,2.44188004E11,28
85011042452,2.44188004E11,28
85011024257,2.44188004E11,28
85011024260,2.44188004E11,28
85011024261,2.44188004E11,28
85011042537,2.44188004E11,28
85011023655,2.44188004E11,28
85011023656,2.44188004E11,28
85011024262,2.44188004E11,28
85011024266,2.44188004E11,28
85011042450,2.44188004E11,28
85011042453,2.44188004E11,28
85011042464,2.44188004E11,28
85011042455,2.44188004E11,28
85011045028,2.44188004E11,28
85011024277,2.44188004E11,28
85011042467,2.44188004E11,28
85011045027,2.44188004E11,28
85011024278,2.44188004E11,28
85011042462,2.44188004E11,28
85011024275,2.44188004E11,28
85011045644,2.44188004E11,28
85011042469,2.44188004E11,28
85011024271,2.44188004E11,28
85011045709,2.44188004E11,28
85011042456,2.44188004E11,28
85011042472,2.44188004E11,28
85011045609,2.44188004E11,28
85011045581,2.44188004E11,28
85011045030,2.44188004E11,28
85011024267,2.44188004E11,28
85011042457,2.44188004E11,28
85011042458,2.44188004E11,28
85011042454,2.44188004E11,28
85011045765,2.44188004E11,28
85011045764,2.44188004E11,28
85011045766,2.44188004E11,28
85011042460,2.44188004E11,28
85011042461,2.44188004E11,28
85011024268,2.44188004E11,28
85011042459,2.44188004E11,28
85011045415,2.44188004E11,28
85011024290,2.44188004E11,28
85011045465,2.44188004E11,28
85011045409,2.44188004E11,28
85011024272,2.44188004E11,28
85011024269,2.44188004E11,28
85011045068,2.44188004E11,28
85011024270,2.44188004E11,28
85011045416,2.44188004E11,28
85011045450,2.44188004E11,28
85011023657,2.44188004E11,28
85011044873,2.44188004E11,28
85011042471,2.44188004E11,28
85011044895,2.44188004E11,28
85011044872,2.44188004E11,28
85011044893,2.44188004E11,28
85011024280,2.44188004E11,28
85011042485,2.44188004E11,28
85011044874,2.44188004E11,28
85011044870,2.44188004E11,28
85011044891,2.44188004E11,28
85011024299,2.44188004E11,28
85011042580,2.44188004E11,28
85011044875,2.44188004E11,28
85011044892,2.44188004E11,28
85011044866,2.44188004E11,28
85011044865,2.44188004E11,28
85011024296,2.44188004E11,28
85011223816,2.35466998E11,27
85011245414,2.35466998E11,27
85011246050,2.35466998E11,27
85011245415,2.35466998E11,27
85011246023,2.35466998E11,27
85011246099,2.35466998E11,27
85011223815,2.35466998E11,27
85011223824,2.35466998E11,27
85011223817,2.35466998E11,27
85011221572,2.35466998E11,27
85011223819,2.35466998E11,27
85011245410,2.35466998E11,27
85011245411,2.35466998E11,27
85011221573,2.35466998E11,27
85011223818,2.35466998E11,27
85011245408,2.35466998E11,27
85011221586,2.35466998E11,27
85011223821,2.35466998E11,27
85011245440,2.35466998E11,27
85011221574,2.35466998E11,27
85011245407,2.35466998E11,27
85011221577,2.35466998E11,27
85011245406,2.35466998E11,27
85011204964,2.35466998E11,27
85011223830,2.35466998E11,27
85011223820,2.35466998E11,27
85011223838,2.35466998E11,27
85011246090,2.35466998E11,27
85011221576,2.35466998E11,27
85011221578,2.35466998E11,27
85011245400,2.35466998E11,27
85011221579,2.35466998E11,27
85011221726,2.35466998E11,27
85011221580,2.35466998E11,27
85011245399,2.35466998E11,27
85011246057,2.35466998E11,27
85011223823,2.35466998E11,27
85011223822,2.35466998E11,27
85011246054,2.35466998E11,27
85011223826,2.35466998E11,27
85011221721,2.35466998E11,27
85011221725,2.35466998E11,27
85011221587,2.35466998E11,27
85011223827,2.35466998E11,27
85011221581,2.35466998E11,27
85011246034,2.35466998E11,27
85011223829,2.35466998E11,27
85011245374,2.35466998E11,27
85011223828,2.35466998E11,27
85011221582,2.35466998E11,27
85011221583,2.35466998E11,27
85011204966,2.35466998E11,27
85011245376,2.35466998E11,27
85011221758,2.35466998E11,27
85011221585,2.35466998E11,27
85011204965,2.35466998E11,27
85011246061,2.35466998E11,27
85011246085,2.35466998E11,27
85011246124,2.35466998E11,27
85011221584,2.35466998E11,27
85011221749,2.35466998E11,27
85011245375,2.35466998E11,27
85011223882,2.35466998E11,27
85011221595,2.35466998E11,27
85011221693,2.35466998E11,27
85011246063,2.35466998E11,27
85011223883,2.35466998E11,27
85011221594,2.35466998E11,27
85011223868,2.35466998E11,27
85011245377,2.35466998E11,27
85011223869,2.35466998E11,27
85011221599,2.35466998E11,27
85011242848,2.35466998E11,27
85011223867,2.35466998E11,27
85011223870,2.35466998E11,27
85011223858,2.35466998E11,27
85011223859,2.35466998E11,27
85011242840,2.35466998E11,27
85011242843,2.35466998E11,27
85011223856,2.35466998E11,27
85011242842,2.35466998E11,27
85011242962,2.35466998E11,27
85011246084,2.35466998E11,27
85011242841,2.35466998E11,27
85011223857,2.35466998E11,27
85011242844,2.35466998E11,27
85011246065,2.35466998E11,27
85011242959,2.35466998E11,27
85011242881,2.35466998E11,27
85011242831,2.35466998E11,27
85011224012,2.35466998E11,27
85011242839,2.35466998E11,27
85011242798,2.35466998E11,27
85011223862,2.35466998E11,27
85011223998,2.35466998E11,27
85011223999,2.35466998E11,27
85011223420,2.35466998E11,27
85011246082,2.35466998E11,27
85011242892,2.35466998E11,27
85011242792,2.35466998E11,27
85011224001,2.35466998E11,27
85011224000,2.35466998E11,27
85011246143,2.35466998E11,27
85011242795,2.35466998E11,27
85011224002,2.35466998E11,27
85011223997,2.35466998E11,27
85011224023,2.35466998E11,27
85011242961,2.35466998E11,27
85011223419,2.35466998E11,27
85011242802,2.35466998E11,27
85011223996,2.35466998E11,27
85011242800,2.35466998E11,27
85011246052,2.35466998E11,27
85011242796,2.35466998E11,27
85011245383,2.35466998E11,27
85011242788,2.35466998E11,27
85011242790,2.35466998E11,27
85011242797,2.35466998E11,27
85011242832,2.35466998E11,27
85011242963,2.35466998E11,27
85011223422,2.35466998E11,27
85011224015,2.35466998E11,27
85011242794,2.35466998E11,27
85011242791,2.35466998E11,27
85011242786,2.35466998E11,27
85011245385,2.35466998E11,27
85011242787,2.35466998E11,27
85011242793,2.35466998E11,27
85011242789,2.35466998E11,27
85011242799,2.35466998E11,27
85011224020,2.35466998E11,27
85011223421,2.35466998E11,27
85011224018,2.35466998E11,27
85011245388,2.35466998E11,27
85011242804,2.35466998E11,27
85011242828,2.35466998E11,27
85011224014,2.35466998E11,27
85011242801,2.35466998E11,27
85011242803,2.35466998E11,27
85011224016,2.35466998E11,27
85011242807,2.35466998E11,27
85011242806,2.35466998E11,27
85011242813,2.35466998E11,27
85011224004,2.35466998E11,27
85011242827,2.35466998E11,27
85011242805,2.35466998E11,27
85011242829,2.35466998E11,27
85011242808,2.35466998E11,27
85011246071,2.35466998E11,27
85011242811,2.35466998E11,27
85011242901,2.35466998E11,27
85011224021,2.35466998E11,27
85011223864,2.35466998E11,27
85011242810,2.35466998E11,27
85011242809,2.35466998E11,27
85011242909,2.35466998E11,27
85011242814,2.35466998E11,27
85011242812,2.35466998E11,27
85011242982,2.35466998E11,27
85011224003,2.35466998E11,27
85011246035,2.35466998E11,27
85011223424,2.35466998E11,27
85011223863,2.35466998E11,27
85011242816,2.35466998E11,27
85011223423,2.35466998E11,27
85011223425,2.35466998E11,27
85011242825,2.35466998E11,27
85011242815,2.35466998E11,27
85011246149,2.35466998E11,27
85011224007,2.35466998E11,27
85011224011,2.35466998E11,27
85011242826,2.35466998E11,27
85011242845,2.35466998E11,27
85011224006,2.35466998E11,27
85011246053,2.35466998E11,27
85011242818,2.35466998E11,27
85011224005,2.35466998E11,27
85011242817,2.35466998E11,27
85011242980,2.35466998E11,27
85011224017,2.35466998E11,27
85011224008,2.35466998E11,27
85011224042,2.35466998E11,27
85011242960,2.35466998E11,27
85011224009,2.35466998E11,27
85011246076,2.35466998E11,27
85011242821,2.35466998E11,27
85011246163,2.35466998E11,27
85011243461,2.35466998E11,27
85011242823,2.35466998E11,27
85011245896,2.35466998E11,27
85011242830,2.35466998E11,27
85011245900,2.35466998E11,27
85011245894,2.35466998E11,27
85011245839,2.35466998E11,27
85011245837,2.35466998E11,27
85011242820,2.35466998E11,27
85011224013,2.35466998E11,27
